=== token stream (1011875840 tokens) ===
model snapshot at /workspace/.cache/huggingface/hub/models--unsloth--Llama-3.2-1B/snapshots/9535bd9b1d1dea6acafbdc4813b728796aeb28da
[r1] stream batch 16752/30880: 271,248,384/500,000,000 (39,038 pos/s)
[r0] stream batch 16704/30880: 270,471,168/500,000,000 (38,915 pos/s)
[r1] stream batch 16768/30880: 271,507,456/500,000,000 (39,038 pos/s)
[r0] stream batch 16720/30880: 270,730,240/500,000,000 (38,916 pos/s)
[r1] stream batch 16784/30880: 271,766,528/500,000,000 (39,039 pos/s)
[r0] stream batch 16736/30880: 270,989,312/500,000,000 (38,916 pos/s)
[r1] stream batch 16800/30880: 272,025,600/500,000,000 (39,042 pos/s)
[r0] stream batch 16752/30880: 271,248,384/500,000,000 (38,917 pos/s)
[r1] stream batch 16816/30880: 272,284,672/500,000,000 (39,042 pos/s)
[r0] stream batch 16768/30880: 271,507,456/500,000,000 (38,917 pos/s)
[r1] stream batch 16832/30880: 272,543,744/500,000,000 (39,043 pos/s)
[r0] stream batch 16784/30880: 271,766,528/500,000,000 (38,918 pos/s)
[r1] stream batch 16848/30880: 272,802,816/500,000,000 (39,044 pos/s)
[r0] stream batch 16800/30880: 272,025,600/500,000,000 (38,920 pos/s)
[r1] stream batch 16864/30880: 273,061,888/500,000,000 (39,044 pos/s)
[r0] stream batch 16816/30880: 272,284,672/500,000,000 (38,921 pos/s)
[r1] stream batch 16880/30880: 273,320,960/500,000,000 (39,045 pos/s)
[r0] stream batch 16832/30880: 272,543,744/500,000,000 (38,922 pos/s)
[r1] stream batch 16896/30880: 273,580,032/500,000,000 (39,046 pos/s)
[r0] stream batch 16848/30880: 272,802,816/500,000,000 (38,923 pos/s)
[r1] stream batch 16912/30880: 273,839,104/500,000,000 (39,046 pos/s)
[r0] stream batch 16864/30880: 273,061,888/500,000,000 (38,924 pos/s)
[r1] stream batch 16928/30880: 274,098,176/500,000,000 (39,047 pos/s)
[r0] stream batch 16880/30880: 273,320,960/500,000,000 (38,925 pos/s)
[r1] stream batch 16944/30880: 274,357,248/500,000,000 (39,047 pos/s)
[r0] stream batch 16896/30880: 273,580,032/500,000,000 (38,926 pos/s)
[r1] stream batch 16960/30880: 274,616,320/500,000,000 (39,047 pos/s)
[r0] stream batch 16912/30880: 273,839,104/500,000,000 (38,926 pos/s)
[r1] stream batch 16976/30880: 274,875,392/500,000,000 (39,047 pos/s)
[r0] stream batch 16928/30880: 274,098,176/500,000,000 (38,927 pos/s)
[r1] stream batch 16992/30880: 275,134,464/500,000,000 (39,047 pos/s)
[r0] stream batch 16944/30880: 274,357,248/500,000,000 (38,928 pos/s)
[r1] stream batch 17008/30880: 275,393,536/500,000,000 (39,048 pos/s)
[r0] stream batch 16960/30880: 274,616,320/500,000,000 (38,928 pos/s)
[r1] stream batch 17024/30880: 275,652,608/500,000,000 (39,048 pos/s)
[r0] stream batch 16976/30880: 274,875,392/500,000,000 (38,929 pos/s)
[r1] stream batch 17040/30880: 275,911,680/500,000,000 (39,049 pos/s)
[r0] stream batch 16992/30880: 275,134,464/500,000,000 (38,929 pos/s)
[r1] stream batch 17056/30880: 276,170,752/500,000,000 (39,050 pos/s)
[r0] stream batch 17008/30880: 275,393,536/500,000,000 (38,930 pos/s)
[r1] stream batch 17072/30880: 276,429,824/500,000,000 (39,050 pos/s)
[r0] stream batch 17024/30880: 275,652,608/500,000,000 (38,931 pos/s)
[r1] stream batch 17088/30880: 276,688,896/500,000,000 (39,052 pos/s)
[r0] stream batch 17040/30880: 275,911,680/500,000,000 (38,931 pos/s)
[r1] stream batch 17104/30880: 276,947,968/500,000,000 (39,053 pos/s)
[r0] stream batch 17056/30880: 276,170,752/500,000,000 (38,933 pos/s)
[r1] stream batch 17120/30880: 277,207,040/500,000,000 (39,053 pos/s)
[r0] stream batch 17072/30880: 276,429,824/500,000,000 (38,933 pos/s)
[r1] stream batch 17136/30880: 277,466,112/500,000,000 (39,053 pos/s)
[r0] stream batch 17088/30880: 276,688,896/500,000,000 (38,934 pos/s)
[r1] stream batch 17152/30880: 277,725,184/500,000,000 (39,053 pos/s)
[r0] stream batch 17104/30880: 276,947,968/500,000,000 (38,934 pos/s)
[r1] stream batch 17168/30880: 277,984,256/500,000,000 (39,054 pos/s)
[r0] stream batch 17120/30880: 277,207,040/500,000,000 (38,934 pos/s)
[r1] stream batch 17184/30880: 278,243,328/500,000,000 (39,055 pos/s)
[r0] stream batch 17136/30880: 277,466,112/500,000,000 (38,935 pos/s)
[r1] stream batch 17200/30880: 278,502,400/500,000,000 (39,055 pos/s)
[r0] stream batch 17152/30880: 277,725,184/500,000,000 (38,936 pos/s)
[r1] stream batch 17216/30880: 278,761,472/500,000,000 (39,056 pos/s)
[r0] stream batch 17168/30880: 277,984,256/500,000,000 (38,936 pos/s)
[r1] stream batch 17232/30880: 279,020,544/500,000,000 (39,056 pos/s)
[r0] stream batch 17184/30880: 278,243,328/500,000,000 (38,937 pos/s)
[r1] stream batch 17248/30880: 279,279,616/500,000,000 (39,056 pos/s)
[r0] stream batch 17200/30880: 278,502,400/500,000,000 (38,937 pos/s)
[r1] stream batch 17264/30880: 279,538,688/500,000,000 (39,056 pos/s)
[r0] stream batch 17216/30880: 278,761,472/500,000,000 (38,938 pos/s)
[r1] stream batch 17280/30880: 279,797,760/500,000,000 (39,056 pos/s)
[r0] stream batch 17232/30880: 279,020,544/500,000,000 (38,938 pos/s)
[r1] stream batch 17296/30880: 280,056,832/500,000,000 (39,057 pos/s)
[r0] stream batch 17248/30880: 279,279,616/500,000,000 (38,938 pos/s)
[r1] stream batch 17312/30880: 280,315,904/500,000,000 (39,057 pos/s)
[r0] stream batch 17264/30880: 279,538,688/500,000,000 (38,938 pos/s)
[r1] stream batch 17328/30880: 280,574,976/500,000,000 (39,058 pos/s)
[r0] stream batch 17280/30880: 279,797,760/500,000,000 (38,939 pos/s)
[r1] stream batch 17344/30880: 280,834,048/500,000,000 (39,059 pos/s)
[r0] stream batch 17296/30880: 280,056,832/500,000,000 (38,940 pos/s)
[r1] stream batch 17360/30880: 281,093,120/500,000,000 (39,059 pos/s)
[r0] stream batch 17312/30880: 280,315,904/500,000,000 (38,941 pos/s)
[r1] stream batch 17376/30880: 281,352,192/500,000,000 (39,060 pos/s)
[r0] stream batch 17328/30880: 280,574,976/500,000,000 (38,941 pos/s)
[r1] stream batch 17392/30880: 281,611,264/500,000,000 (39,060 pos/s)
[r0] stream batch 17344/30880: 280,834,048/500,000,000 (38,942 pos/s)
[r1] stream batch 17408/30880: 281,870,336/500,000,000 (39,061 pos/s)
[r0] stream batch 17360/30880: 281,093,120/500,000,000 (38,942 pos/s)
[r1] stream batch 17424/30880: 282,129,408/500,000,000 (39,062 pos/s)
[r0] stream batch 17376/30880: 281,352,192/500,000,000 (38,944 pos/s)
[r1] stream batch 17440/30880: 282,388,480/500,000,000 (39,062 pos/s)
[r0] stream batch 17392/30880: 281,611,264/500,000,000 (38,944 pos/s)
[r1] stream batch 17456/30880: 282,647,552/500,000,000 (39,063 pos/s)
[r0] stream batch 17408/30880: 281,870,336/500,000,000 (38,945 pos/s)
[r1] stream batch 17472/30880: 282,906,624/500,000,000 (39,063 pos/s)
[r0] stream batch 17424/30880: 282,129,408/500,000,000 (38,945 pos/s)
[r1] stream batch 17488/30880: 283,165,696/500,000,000 (39,063 pos/s)
[r0] stream batch 17440/30880: 282,388,480/500,000,000 (38,946 pos/s)
[r1] stream batch 17504/30880: 283,424,768/500,000,000 (39,063 pos/s)
[r0] stream batch 17456/30880: 282,647,552/500,000,000 (38,946 pos/s)
[r1] stream batch 17520/30880: 283,683,840/500,000,000 (39,064 pos/s)
[r0] stream batch 17472/30880: 282,906,624/500,000,000 (38,946 pos/s)
[r1] stream batch 17536/30880: 283,942,912/500,000,000 (39,064 pos/s)
[r0] stream batch 17488/30880: 283,165,696/500,000,000 (38,947 pos/s)
[r1] stream batch 17552/30880: 284,201,984/500,000,000 (39,065 pos/s)
[r0] stream batch 17504/30880: 283,424,768/500,000,000 (38,947 pos/s)
[r1] stream batch 17568/30880: 284,461,056/500,000,000 (39,065 pos/s)
[r0] stream batch 17520/30880: 283,683,840/500,000,000 (38,948 pos/s)
[r1] stream batch 17584/30880: 284,720,128/500,000,000 (39,065 pos/s)
[r0] stream batch 17536/30880: 283,942,912/500,000,000 (38,948 pos/s)
[r1] stream batch 17600/30880: 284,979,200/500,000,000 (39,065 pos/s)
[r0] stream batch 17552/30880: 284,201,984/500,000,000 (38,949 pos/s)
[r1] stream batch 17616/30880: 285,238,272/500,000,000 (39,065 pos/s)
[r0] stream batch 17568/30880: 284,461,056/500,000,000 (38,949 pos/s)
[r1] stream batch 17632/30880: 285,497,344/500,000,000 (39,066 pos/s)
[r0] stream batch 17584/30880: 284,720,128/500,000,000 (38,949 pos/s)
[r1] stream batch 17648/30880: 285,756,416/500,000,000 (39,066 pos/s)
[r0] stream batch 17600/30880: 284,979,200/500,000,000 (38,950 pos/s)
[r1] stream batch 17664/30880: 286,015,488/500,000,000 (39,066 pos/s)
[r0] stream batch 17616/30880: 285,238,272/500,000,000 (38,950 pos/s)
[r1] stream batch 17680/30880: 286,274,560/500,000,000 (39,066 pos/s)
[r0] stream batch 17632/30880: 285,497,344/500,000,000 (38,950 pos/s)
[r1] stream batch 17696/30880: 286,533,632/500,000,000 (39,067 pos/s)
[r0] stream batch 17648/30880: 285,756,416/500,000,000 (38,950 pos/s)
[r1] stream batch 17712/30880: 286,792,704/500,000,000 (39,067 pos/s)
[r0] stream batch 17664/30880: 286,015,488/500,000,000 (38,950 pos/s)
[r1] stream batch 17728/30880: 287,051,776/500,000,000 (39,067 pos/s)
[r0] stream batch 17680/30880: 286,274,560/500,000,000 (38,951 pos/s)
[r1] stream batch 17744/30880: 287,310,848/500,000,000 (39,066 pos/s)
[r0] stream batch 17696/30880: 286,533,632/500,000,000 (38,950 pos/s)
[r1] stream batch 17760/30880: 287,569,920/500,000,000 (39,065 pos/s)
[r0] stream batch 17712/30880: 286,792,704/500,000,000 (38,950 pos/s)
[r1] stream batch 17776/30880: 287,828,992/500,000,000 (39,065 pos/s)
[r0] stream batch 17728/30880: 287,051,776/500,000,000 (38,950 pos/s)
[r1] stream batch 17792/30880: 288,088,064/500,000,000 (39,065 pos/s)
[r0] stream batch 17744/30880: 287,310,848/500,000,000 (38,950 pos/s)
[r1] stream batch 17808/30880: 288,347,136/500,000,000 (39,065 pos/s)
[r0] stream batch 17760/30880: 287,569,920/500,000,000 (38,951 pos/s)
[r1] stream batch 17824/30880: 288,606,208/500,000,000 (39,065 pos/s)
[r0] stream batch 17776/30880: 287,828,992/500,000,000 (38,951 pos/s)
[r1] stream batch 17840/30880: 288,865,280/500,000,000 (39,066 pos/s)
[r0] stream batch 17792/30880: 288,088,064/500,000,000 (38,952 pos/s)
[r1] stream batch 17856/30880: 289,124,352/500,000,000 (39,068 pos/s)
[r0] stream batch 17808/30880: 288,347,136/500,000,000 (38,952 pos/s)
[r1] stream batch 17872/30880: 289,383,424/500,000,000 (39,068 pos/s)
[r0] stream batch 17824/30880: 288,606,208/500,000,000 (38,953 pos/s)
[r1] stream batch 17888/30880: 289,642,496/500,000,000 (39,068 pos/s)
[r0] stream batch 17840/30880: 288,865,280/500,000,000 (38,953 pos/s)
[r1] stream batch 17904/30880: 289,901,568/500,000,000 (39,069 pos/s)
[r0] stream batch 17856/30880: 289,124,352/500,000,000 (38,955 pos/s)
[r1] stream batch 17920/30880: 290,160,640/500,000,000 (39,069 pos/s)
[r0] stream batch 17872/30880: 289,383,424/500,000,000 (38,955 pos/s)
[r1] stream batch 17936/30880: 290,419,712/500,000,000 (39,070 pos/s)
[r0] stream batch 17888/30880: 289,642,496/500,000,000 (38,956 pos/s)
[r1] stream batch 17952/30880: 290,678,784/500,000,000 (39,070 pos/s)
[r0] stream batch 17904/30880: 289,901,568/500,000,000 (38,957 pos/s)
[r1] stream batch 17968/30880: 290,937,856/500,000,000 (39,070 pos/s)
[r0] stream batch 17920/30880: 290,160,640/500,000,000 (38,958 pos/s)
[r1] stream batch 17984/30880: 291,196,928/500,000,000 (39,071 pos/s)
[r0] stream batch 17936/30880: 290,419,712/500,000,000 (38,958 pos/s)
[r1] stream batch 18000/30880: 291,456,000/500,000,000 (39,071 pos/s)
[r0] stream batch 17952/30880: 290,678,784/500,000,000 (38,959 pos/s)
[r1] stream batch 18016/30880: 291,715,072/500,000,000 (39,072 pos/s)
[r0] stream batch 17968/30880: 290,937,856/500,000,000 (38,960 pos/s)
[r1] stream batch 18032/30880: 291,974,144/500,000,000 (39,072 pos/s)
[r0] stream batch 17984/30880: 291,196,928/500,000,000 (38,961 pos/s)
[r1] stream batch 18048/30880: 292,233,216/500,000,000 (39,073 pos/s)
[r0] stream batch 18000/30880: 291,456,000/500,000,000 (38,962 pos/s)
[r1] stream batch 18064/30880: 292,492,288/500,000,000 (39,074 pos/s)
[r0] stream batch 18016/30880: 291,715,072/500,000,000 (38,962 pos/s)
[r1] stream batch 18080/30880: 292,751,360/500,000,000 (39,074 pos/s)
[r0] stream batch 18032/30880: 291,974,144/500,000,000 (38,963 pos/s)
[r1] stream batch 18096/30880: 293,010,432/500,000,000 (39,075 pos/s)
[r0] stream batch 18048/30880: 292,233,216/500,000,000 (38,964 pos/s)
[r1] stream batch 18112/30880: 293,269,504/500,000,000 (39,075 pos/s)
[r0] stream batch 18064/30880: 292,492,288/500,000,000 (38,965 pos/s)
[r1] stream batch 18128/30880: 293,528,576/500,000,000 (39,076 pos/s)
[r0] stream batch 18080/30880: 292,751,360/500,000,000 (38,965 pos/s)
[r1] stream batch 18144/30880: 293,787,648/500,000,000 (39,076 pos/s)
[r0] stream batch 18096/30880: 293,010,432/500,000,000 (38,966 pos/s)
[r1] stream batch 18160/30880: 294,046,720/500,000,000 (39,077 pos/s)
[r0] stream batch 18112/30880: 293,269,504/500,000,000 (38,966 pos/s)
[r1] stream batch 18176/30880: 294,305,792/500,000,000 (39,077 pos/s)
[r0] stream batch 18128/30880: 293,528,576/500,000,000 (38,967 pos/s)
[r1] stream batch 18192/30880: 294,564,864/500,000,000 (39,078 pos/s)
[r0] stream batch 18144/30880: 293,787,648/500,000,000 (38,968 pos/s)
[r1] stream batch 18208/30880: 294,823,936/500,000,000 (39,079 pos/s)
[r0] stream batch 18160/30880: 294,046,720/500,000,000 (38,968 pos/s)
[r1] stream batch 18224/30880: 295,083,008/500,000,000 (39,080 pos/s)
[r0] stream batch 18176/30880: 294,305,792/500,000,000 (38,969 pos/s)
[r1] stream batch 18240/30880: 295,342,080/500,000,000 (39,081 pos/s)
[r0] stream batch 18192/30880: 294,564,864/500,000,000 (38,968 pos/s)
[r1] stream batch 18256/30880: 295,601,152/500,000,000 (39,082 pos/s)
[r0] stream batch 18208/30880: 294,823,936/500,000,000 (38,967 pos/s)
[r1] stream batch 18272/30880: 295,860,224/500,000,000 (39,082 pos/s)
[r0] stream batch 18224/30880: 295,083,008/500,000,000 (38,967 pos/s)
[r1] stream batch 18288/30880: 296,119,296/500,000,000 (39,083 pos/s)
[r0] stream batch 18240/30880: 295,342,080/500,000,000 (38,968 pos/s)
[r1] stream batch 18304/30880: 296,378,368/500,000,000 (39,083 pos/s)
[r0] stream batch 18256/30880: 295,601,152/500,000,000 (38,969 pos/s)
[r1] stream batch 18320/30880: 296,637,440/500,000,000 (39,084 pos/s)
[r0] stream batch 18272/30880: 295,860,224/500,000,000 (38,969 pos/s)
[r1] stream batch 18336/30880: 296,896,512/500,000,000 (39,084 pos/s)
[r0] stream batch 18288/30880: 296,119,296/500,000,000 (38,969 pos/s)
[r1] stream batch 18352/30880: 297,155,584/500,000,000 (39,084 pos/s)
[r0] stream batch 18304/30880: 296,378,368/500,000,000 (38,970 pos/s)
[r1] stream batch 18368/30880: 297,414,656/500,000,000 (39,084 pos/s)
[r0] stream batch 18320/30880: 296,637,440/500,000,000 (38,971 pos/s)
[r1] stream batch 18384/30880: 297,673,728/500,000,000 (39,085 pos/s)
[r0] stream batch 18336/30880: 296,896,512/500,000,000 (38,971 pos/s)
[r1] stream batch 18400/30880: 297,932,800/500,000,000 (39,086 pos/s)
[r0] stream batch 18352/30880: 297,155,584/500,000,000 (38,971 pos/s)
[r1] stream batch 18416/30880: 298,191,872/500,000,000 (39,087 pos/s)
[r0] stream batch 18368/30880: 297,414,656/500,000,000 (38,971 pos/s)
[r1] stream batch 18432/30880: 298,450,944/500,000,000 (39,089 pos/s)
[r0] stream batch 18384/30880: 297,673,728/500,000,000 (38,971 pos/s)
[r1] stream batch 18448/30880: 298,710,016/500,000,000 (39,090 pos/s)
[r0] stream batch 18400/30880: 297,932,800/500,000,000 (38,972 pos/s)
[r1] stream batch 18464/30880: 298,969,088/500,000,000 (39,091 pos/s)
[r0] stream batch 18416/30880: 298,191,872/500,000,000 (38,973 pos/s)
[r1] stream batch 18480/30880: 299,228,160/500,000,000 (39,092 pos/s)
[r0] stream batch 18432/30880: 298,450,944/500,000,000 (38,974 pos/s)
[r1] stream batch 18496/30880: 299,487,232/500,000,000 (39,092 pos/s)
[r0] stream batch 18448/30880: 298,710,016/500,000,000 (38,974 pos/s)
[r1] stream batch 18512/30880: 299,746,304/500,000,000 (39,093 pos/s)
[r0] stream batch 18464/30880: 298,969,088/500,000,000 (38,975 pos/s)
[r1] stream batch 18528/30880: 300,005,376/500,000,000 (39,093 pos/s)
[r0] stream batch 18480/30880: 299,228,160/500,000,000 (38,977 pos/s)
[r1] stream batch 18544/30880: 300,264,448/500,000,000 (39,094 pos/s)
[r0] stream batch 18496/30880: 299,487,232/500,000,000 (38,977 pos/s)
[r1] stream batch 18560/30880: 300,523,520/500,000,000 (39,094 pos/s)
[r0] stream batch 18512/30880: 299,746,304/500,000,000 (38,977 pos/s)
[r1] stream batch 18576/30880: 300,782,592/500,000,000 (39,094 pos/s)
[r0] stream batch 18528/30880: 300,005,376/500,000,000 (38,977 pos/s)
[r1] stream batch 18592/30880: 301,041,664/500,000,000 (39,095 pos/s)
[r0] stream batch 18544/30880: 300,264,448/500,000,000 (38,978 pos/s)
[r1] stream batch 18608/30880: 301,300,736/500,000,000 (39,096 pos/s)
[r0] stream batch 18560/30880: 300,523,520/500,000,000 (38,978 pos/s)
[r1] stream batch 18624/30880: 301,559,808/500,000,000 (39,096 pos/s)
[r0] stream batch 18576/30880: 300,782,592/500,000,000 (38,979 pos/s)
[r1] stream batch 18640/30880: 301,818,880/500,000,000 (39,098 pos/s)
[r0] stream batch 18592/30880: 301,041,664/500,000,000 (38,980 pos/s)
[r1] stream batch 18656/30880: 302,077,952/500,000,000 (39,099 pos/s)
[r0] stream batch 18608/30880: 301,300,736/500,000,000 (38,980 pos/s)
[r1] stream batch 18672/30880: 302,337,024/500,000,000 (39,100 pos/s)
[r0] stream batch 18624/30880: 301,559,808/500,000,000 (38,981 pos/s)
[r1] stream batch 18688/30880: 302,596,096/500,000,000 (39,100 pos/s)
[r0] stream batch 18640/30880: 301,818,880/500,000,000 (38,982 pos/s)
[r1] stream batch 18704/30880: 302,855,168/500,000,000 (39,101 pos/s)
[r0] stream batch 18656/30880: 302,077,952/500,000,000 (38,982 pos/s)
[r1] stream batch 18720/30880: 303,114,240/500,000,000 (39,102 pos/s)
[r0] stream batch 18672/30880: 302,337,024/500,000,000 (38,983 pos/s)
[r1] stream batch 18736/30880: 303,373,312/500,000,000 (39,103 pos/s)
[r0] stream batch 18688/30880: 302,596,096/500,000,000 (38,984 pos/s)
[r1] stream batch 18752/30880: 303,632,384/500,000,000 (39,103 pos/s)
[r0] stream batch 18704/30880: 302,855,168/500,000,000 (38,984 pos/s)
[r1] stream batch 18768/30880: 303,891,456/500,000,000 (39,104 pos/s)
[r0] stream batch 18720/30880: 303,114,240/500,000,000 (38,985 pos/s)
[r1] stream batch 18784/30880: 304,150,528/500,000,000 (39,104 pos/s)
[r0] stream batch 18736/30880: 303,373,312/500,000,000 (38,985 pos/s)
[r1] stream batch 18800/30880: 304,409,600/500,000,000 (39,106 pos/s)
[r0] stream batch 18752/30880: 303,632,384/500,000,000 (38,986 pos/s)
[r1] stream batch 18816/30880: 304,668,672/500,000,000 (39,106 pos/s)
[r0] stream batch 18768/30880: 303,891,456/500,000,000 (38,987 pos/s)
[r1] stream batch 18832/30880: 304,927,744/500,000,000 (39,107 pos/s)
[r0] stream batch 18784/30880: 304,150,528/500,000,000 (38,988 pos/s)
[r1] stream batch 18848/30880: 305,186,816/500,000,000 (39,107 pos/s)
[r0] stream batch 18800/30880: 304,409,600/500,000,000 (38,989 pos/s)
[r1] stream batch 18864/30880: 305,445,888/500,000,000 (39,108 pos/s)
[r0] stream batch 18816/30880: 304,668,672/500,000,000 (38,990 pos/s)
[r1] stream batch 18880/30880: 305,704,960/500,000,000 (39,109 pos/s)
[r0] stream batch 18832/30880: 304,927,744/500,000,000 (38,990 pos/s)
[r1] stream batch 18896/30880: 305,964,032/500,000,000 (39,109 pos/s)
[r0] stream batch 18848/30880: 305,186,816/500,000,000 (38,991 pos/s)
[r1] stream batch 18912/30880: 306,223,104/500,000,000 (39,111 pos/s)
[r0] stream batch 18864/30880: 305,445,888/500,000,000 (38,992 pos/s)
[r1] stream batch 18928/30880: 306,482,176/500,000,000 (39,112 pos/s)
[r0] stream batch 18880/30880: 305,704,960/500,000,000 (38,993 pos/s)
[r1] stream batch 18944/30880: 306,741,248/500,000,000 (39,113 pos/s)
[r0] stream batch 18896/30880: 305,964,032/500,000,000 (38,994 pos/s)
[r1] stream batch 18960/30880: 307,000,320/500,000,000 (39,114 pos/s)
[r0] stream batch 18912/30880: 306,223,104/500,000,000 (38,995 pos/s)
[r1] stream batch 18976/30880: 307,259,392/500,000,000 (39,114 pos/s)
[r0] stream batch 18928/30880: 306,482,176/500,000,000 (38,995 pos/s)
[r1] stream batch 18992/30880: 307,518,464/500,000,000 (39,114 pos/s)
[r0] stream batch 18944/30880: 306,741,248/500,000,000 (38,996 pos/s)
[r1] stream batch 19008/30880: 307,777,536/500,000,000 (39,116 pos/s)
[r0] stream batch 18960/30880: 307,000,320/500,000,000 (38,995 pos/s)
[r1] stream batch 19024/30880: 308,036,608/500,000,000 (39,117 pos/s)
[r0] stream batch 18976/30880: 307,259,392/500,000,000 (38,993 pos/s)
[r1] stream batch 19040/30880: 308,295,680/500,000,000 (39,117 pos/s)
[r0] stream batch 18992/30880: 307,518,464/500,000,000 (38,993 pos/s)
[r1] stream batch 19056/30880: 308,554,752/500,000,000 (39,118 pos/s)
[r0] stream batch 19008/30880: 307,777,536/500,000,000 (38,994 pos/s)
[r1] stream batch 19072/30880: 308,813,824/500,000,000 (39,117 pos/s)
[r0] stream batch 19024/30880: 308,036,608/500,000,000 (38,995 pos/s)
[r1] stream batch 19088/30880: 309,072,896/500,000,000 (39,118 pos/s)
[r0] stream batch 19040/30880: 308,295,680/500,000,000 (38,995 pos/s)
[r1] stream batch 19104/30880: 309,331,968/500,000,000 (39,118 pos/s)
[r0] stream batch 19056/30880: 308,554,752/500,000,000 (38,995 pos/s)
[r1] stream batch 19120/30880: 309,591,040/500,000,000 (39,118 pos/s)
[r0] stream batch 19072/30880: 308,813,824/500,000,000 (38,996 pos/s)
[r1] stream batch 19136/30880: 309,850,112/500,000,000 (39,118 pos/s)
[r0] stream batch 19088/30880: 309,072,896/500,000,000 (38,996 pos/s)
[r1] stream batch 19152/30880: 310,109,184/500,000,000 (39,119 pos/s)
[r0] stream batch 19104/30880: 309,331,968/500,000,000 (38,997 pos/s)
[r1] stream batch 19168/30880: 310,368,256/500,000,000 (39,120 pos/s)
[r0] stream batch 19120/30880: 309,591,040/500,000,000 (38,996 pos/s)
[r1] stream batch 19184/30880: 310,627,328/500,000,000 (39,121 pos/s)
[r0] stream batch 19136/30880: 309,850,112/500,000,000 (38,996 pos/s)
[r1] stream batch 19200/30880: 310,886,400/500,000,000 (39,122 pos/s)
[r0] stream batch 19152/30880: 310,109,184/500,000,000 (38,997 pos/s)
[r1] stream batch 19216/30880: 311,145,472/500,000,000 (39,122 pos/s)
[r0] stream batch 19168/30880: 310,368,256/500,000,000 (38,999 pos/s)
[r1] stream batch 19232/30880: 311,404,544/500,000,000 (39,122 pos/s)
[r0] stream batch 19184/30880: 310,627,328/500,000,000 (38,999 pos/s)
[r1] stream batch 19248/30880: 311,663,616/500,000,000 (39,123 pos/s)
[r0] stream batch 19200/30880: 310,886,400/500,000,000 (39,000 pos/s)
[r1] stream batch 19264/30880: 311,922,688/500,000,000 (39,124 pos/s)
[r0] stream batch 19216/30880: 311,145,472/500,000,000 (39,000 pos/s)
[r1] stream batch 19280/30880: 312,181,760/500,000,000 (39,124 pos/s)
[r0] stream batch 19232/30880: 311,404,544/500,000,000 (39,001 pos/s)
[r1] stream batch 19296/30880: 312,440,832/500,000,000 (39,124 pos/s)
[r0] stream batch 19248/30880: 311,663,616/500,000,000 (39,002 pos/s)
[r1] stream batch 19312/30880: 312,699,904/500,000,000 (39,125 pos/s)
[r0] stream batch 19264/30880: 311,922,688/500,000,000 (39,002 pos/s)
[r1] stream batch 19328/30880: 312,958,976/500,000,000 (39,125 pos/s)
[r0] stream batch 19280/30880: 312,181,760/500,000,000 (39,002 pos/s)
[r1] stream batch 19344/30880: 313,218,048/500,000,000 (39,126 pos/s)
[r0] stream batch 19296/30880: 312,440,832/500,000,000 (39,002 pos/s)
[r1] stream batch 19360/30880: 313,477,120/500,000,000 (39,127 pos/s)
[r0] stream batch 19312/30880: 312,699,904/500,000,000 (39,003 pos/s)
[r1] stream batch 19376/30880: 313,736,192/500,000,000 (39,127 pos/s)
[r0] stream batch 19328/30880: 312,958,976/500,000,000 (39,003 pos/s)
[r1] stream batch 19392/30880: 313,995,264/500,000,000 (39,127 pos/s)
[r0] stream batch 19344/30880: 313,218,048/500,000,000 (39,004 pos/s)
[r1] stream batch 19408/30880: 314,254,336/500,000,000 (39,128 pos/s)
[r0] stream batch 19360/30880: 313,477,120/500,000,000 (39,004 pos/s)
[r1] stream batch 19424/30880: 314,513,408/500,000,000 (39,128 pos/s)
[r0] stream batch 19376/30880: 313,736,192/500,000,000 (39,005 pos/s)
[r1] stream batch 19440/30880: 314,772,480/500,000,000 (39,128 pos/s)
[r0] stream batch 19392/30880: 313,995,264/500,000,000 (39,005 pos/s)
[r1] stream batch 19456/30880: 315,031,552/500,000,000 (39,128 pos/s)
[r0] stream batch 19408/30880: 314,254,336/500,000,000 (39,005 pos/s)
[r1] stream batch 19472/30880: 315,290,624/500,000,000 (39,130 pos/s)
[r0] stream batch 19424/30880: 314,513,408/500,000,000 (39,006 pos/s)
[r1] stream batch 19488/30880: 315,549,696/500,000,000 (39,130 pos/s)
[r0] stream batch 19440/30880: 314,772,480/500,000,000 (39,007 pos/s)
[r1] stream batch 19504/30880: 315,808,768/500,000,000 (39,132 pos/s)
[r0] stream batch 19456/30880: 315,031,552/500,000,000 (39,007 pos/s)
[r1] stream batch 19520/30880: 316,067,840/500,000,000 (39,132 pos/s)
[r0] stream batch 19472/30880: 315,290,624/500,000,000 (39,009 pos/s)
[r1] stream batch 19536/30880: 316,326,912/500,000,000 (39,132 pos/s)
[r0] stream batch 19488/30880: 315,549,696/500,000,000 (39,009 pos/s)
[r1] stream batch 19552/30880: 316,585,984/500,000,000 (39,133 pos/s)
[r0] stream batch 19504/30880: 315,808,768/500,000,000 (39,010 pos/s)
[r1] stream batch 19568/30880: 316,845,056/500,000,000 (39,133 pos/s)
[r0] stream batch 19520/30880: 316,067,840/500,000,000 (39,011 pos/s)
[r1] stream batch 19584/30880: 317,104,128/500,000,000 (39,133 pos/s)
[r0] stream batch 19536/30880: 316,326,912/500,000,000 (39,011 pos/s)
