[german-vpd] rank0 sweep 38208/61760 (6929s, 309,340,064 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 38272/61760 (6941s, 309,858,208 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 38336/61760 (6952s, 310,376,352 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 38400/61760 (6964s, 310,894,496 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 38464/61760 (6975s, 311,412,640 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 38528/61760 (6987s, 311,930,784 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 38592/61760 (6998s, 312,448,928 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 38656/61760 (7010s, 312,967,072 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 38720/61760 (7021s, 313,485,216 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 38784/61760 (7033s, 314,003,360 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 38848/61760 (7044s, 314,521,504 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 38912/61760 (7056s, 315,039,648 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 38976/61760 (7067s, 315,557,792 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 39040/61760 (7079s, 316,075,936 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 39104/61760 (7090s, 316,594,080 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 39168/61760 (7102s, 317,112,224 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 39232/61760 (7113s, 317,630,368 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 39296/61760 (7125s, 318,148,512 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 39360/61760 (7136s, 318,666,656 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 39424/61760 (7148s, 319,184,800 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 39488/61760 (7159s, 319,702,944 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 39552/61760 (7171s, 320,221,088 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 39616/61760 (7183s, 320,739,232 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 39680/61760 (7194s, 321,257,376 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 39744/61760 (7206s, 321,775,520 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 39808/61760 (7217s, 322,293,664 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 39872/61760 (7229s, 322,811,808 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 39936/61760 (7240s, 323,329,952 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 40000/61760 (7252s, 323,848,096 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 40064/61760 (7263s, 324,366,240 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 40128/61760 (7275s, 324,884,384 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 40192/61760 (7286s, 325,402,528 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 40256/61760 (7298s, 325,920,672 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 40320/61760 (7309s, 326,438,816 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 40384/61760 (7321s, 326,956,960 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 40448/61760 (7332s, 327,475,104 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 40512/61760 (7344s, 327,993,248 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 40576/61760 (7355s, 328,511,392 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 40640/61760 (7367s, 329,029,536 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 40704/61760 (7378s, 329,547,680 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 40768/61760 (7390s, 330,065,824 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 40832/61760 (7401s, 330,583,968 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 40896/61760 (7413s, 331,102,112 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 40960/61760 (7424s, 331,620,256 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 41024/61760 (7436s, 332,138,400 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 41088/61760 (7447s, 332,656,544 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 41152/61760 (7459s, 333,174,688 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 41216/61760 (7470s, 333,692,832 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 41280/61760 (7482s, 334,210,976 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 41344/61760 (7493s, 334,729,120 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 41408/61760 (7505s, 335,247,264 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 41472/61760 (7516s, 335,765,408 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 41536/61760 (7528s, 336,283,552 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 41600/61760 (7539s, 336,801,696 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 41664/61760 (7551s, 337,319,840 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 41728/61760 (7562s, 337,837,984 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 41792/61760 (7574s, 338,356,128 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 41856/61760 (7585s, 338,874,272 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 41920/61760 (7597s, 339,392,416 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 41984/61760 (7608s, 339,910,560 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 42048/61760 (7620s, 340,428,704 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 42112/61760 (7631s, 340,946,848 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 42176/61760 (7643s, 341,464,992 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 42240/61760 (7654s, 341,983,136 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 42304/61760 (7666s, 342,501,280 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 42368/61760 (7678s, 343,019,424 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 42432/61760 (7689s, 343,537,568 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 42496/61760 (7701s, 344,055,712 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 42560/61760 (7712s, 344,573,856 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 42624/61760 (7724s, 345,092,000 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 42688/61760 (7735s, 345,610,144 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 42752/61760 (7747s, 346,128,288 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 42816/61760 (7758s, 346,646,432 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 42880/61760 (7770s, 347,164,576 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 42944/61760 (7781s, 347,682,720 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 43008/61760 (7793s, 348,200,864 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 43072/61760 (7804s, 348,719,008 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 43136/61760 (7816s, 349,237,152 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 43200/61760 (7827s, 349,755,296 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 43264/61760 (7839s, 350,273,440 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 43328/61760 (7850s, 350,791,584 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 43392/61760 (7862s, 351,309,728 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 43456/61760 (7873s, 351,827,872 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 43520/61760 (7885s, 352,346,016 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 43584/61760 (7896s, 352,864,160 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 43648/61760 (7908s, 353,382,304 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 43712/61760 (7919s, 353,900,448 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 43776/61760 (7931s, 354,418,592 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 43840/61760 (7943s, 354,936,736 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 43904/61760 (7954s, 355,454,880 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 43968/61760 (7966s, 355,973,024 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 44032/61760 (7977s, 356,491,168 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 44096/61760 (7989s, 357,009,312 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 44160/61760 (8000s, 357,527,456 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 44224/61760 (8012s, 358,045,600 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 44288/61760 (8023s, 358,563,744 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 44352/61760 (8035s, 359,081,888 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 44416/61760 (8046s, 359,600,032 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 44480/61760 (8058s, 360,118,176 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 44544/61760 (8069s, 360,636,320 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 44608/61760 (8081s, 361,154,464 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 44672/61760 (8092s, 361,672,608 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 44736/61760 (8104s, 362,190,752 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 44800/61760 (8115s, 362,708,896 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 44864/61760 (8127s, 363,227,040 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 44928/61760 (8138s, 363,745,184 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 44992/61760 (8150s, 364,263,328 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 45056/61760 (8161s, 364,781,472 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 45120/61760 (8172s, 365,299,616 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 45184/61760 (8184s, 365,817,760 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 45248/61760 (8195s, 366,335,904 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 45312/61760 (8207s, 366,854,048 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 45376/61760 (8218s, 367,372,192 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 45440/61760 (8230s, 367,890,336 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 45504/61760 (8241s, 368,408,480 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 45568/61760 (8253s, 368,926,624 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 45632/61760 (8264s, 369,444,768 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 45696/61760 (8276s, 369,962,912 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 45760/61760 (8287s, 370,481,056 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 45824/61760 (8299s, 370,999,200 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 45888/61760 (8310s, 371,517,344 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 45952/61760 (8322s, 372,035,488 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 46016/61760 (8333s, 372,553,632 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 46080/61760 (8345s, 373,071,776 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 46144/61760 (8356s, 373,589,920 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 46208/61760 (8368s, 374,108,064 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 46272/61760 (8379s, 374,626,208 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 46336/61760 (8391s, 375,144,352 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 46400/61760 (8402s, 375,662,496 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 46464/61760 (8414s, 376,180,640 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 46528/61760 (8425s, 376,698,784 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 46592/61760 (8437s, 377,216,928 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 46656/61760 (8448s, 377,735,072 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 46720/61760 (8460s, 378,253,216 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 46784/61760 (8471s, 378,771,360 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 46848/61760 (8483s, 379,289,504 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 46912/61760 (8494s, 379,807,648 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 46976/61760 (8506s, 380,325,792 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 47040/61760 (8517s, 380,843,936 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 47104/61760 (8529s, 381,362,080 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 47168/61760 (8540s, 381,880,224 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 47232/61760 (8552s, 382,398,368 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 47296/61760 (8564s, 382,916,512 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 47360/61760 (8575s, 383,434,656 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 47424/61760 (8587s, 383,952,800 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 47488/61760 (8598s, 384,470,944 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 47552/61760 (8610s, 384,989,088 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 47616/61760 (8621s, 385,507,232 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 47680/61760 (8633s, 386,025,376 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 47744/61760 (8644s, 386,543,520 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 47808/61760 (8656s, 387,061,664 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 47872/61760 (8667s, 387,579,808 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 47936/61760 (8679s, 388,097,952 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 48000/61760 (8690s, 388,616,096 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 48064/61760 (8702s, 389,134,240 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 48128/61760 (8713s, 389,652,384 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 48192/61760 (8725s, 390,170,528 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 48256/61760 (8736s, 390,688,672 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 48320/61760 (8748s, 391,206,816 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 48384/61760 (8759s, 391,724,960 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 48448/61760 (8770s, 392,243,104 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 48512/61760 (8782s, 392,761,248 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 48576/61760 (8794s, 393,279,392 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 48640/61760 (8805s, 393,797,536 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 48704/61760 (8817s, 394,315,680 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 48768/61760 (8828s, 394,833,824 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 48832/61760 (8840s, 395,351,968 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 48896/61760 (8851s, 395,870,112 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 48960/61760 (8863s, 396,388,256 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 49024/61760 (8874s, 396,906,400 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 49088/61760 (8885s, 397,424,544 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 49152/61760 (8897s, 397,942,688 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 49216/61760 (8908s, 398,460,832 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 49280/61760 (8920s, 398,978,976 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 49344/61760 (8931s, 399,497,120 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 49408/61760 (8943s, 400,015,264 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 49472/61760 (8954s, 400,533,408 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 49536/61760 (8966s, 401,051,552 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 49600/61760 (8977s, 401,569,696 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 49664/61760 (8989s, 402,087,840 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 49728/61760 (9000s, 402,605,984 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 49792/61760 (9012s, 403,124,128 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 49856/61760 (9023s, 403,642,272 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 49920/61760 (9035s, 404,160,416 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 49984/61760 (9046s, 404,678,560 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 50048/61760 (9058s, 405,196,704 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 50112/61760 (9069s, 405,714,848 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 50176/61760 (9081s, 406,232,992 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 50240/61760 (9092s, 406,751,136 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 50304/61760 (9104s, 407,269,280 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 50368/61760 (9116s, 407,787,424 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 50432/61760 (9127s, 408,305,568 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 50496/61760 (9139s, 408,823,712 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 50560/61760 (9150s, 409,341,856 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 50624/61760 (9162s, 409,860,000 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 50688/61760 (9173s, 410,378,144 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 50752/61760 (9185s, 410,896,288 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 50816/61760 (9196s, 411,414,432 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 50880/61760 (9208s, 411,932,576 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 50944/61760 (9219s, 412,450,720 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 51008/61760 (9231s, 412,968,864 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 51072/61760 (9242s, 413,487,008 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 51136/61760 (9254s, 414,005,152 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 51200/61760 (9265s, 414,523,296 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 51264/61760 (9277s, 415,041,440 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 51328/61760 (9288s, 415,559,584 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 51392/61760 (9300s, 416,077,728 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 51456/61760 (9311s, 416,595,872 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 51520/61760 (9323s, 417,114,016 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 51584/61760 (9334s, 417,632,160 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 51648/61760 (9345s, 418,150,304 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 51712/61760 (9357s, 418,668,448 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 51776/61760 (9368s, 419,186,592 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 51840/61760 (9380s, 419,704,736 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 51904/61760 (9391s, 420,222,880 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 51968/61760 (9403s, 420,741,024 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 52032/61760 (9414s, 421,259,168 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 52096/61760 (9426s, 421,777,312 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 52160/61760 (9437s, 422,295,456 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 52224/61760 (9449s, 422,813,600 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 52288/61760 (9460s, 423,331,744 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 52352/61760 (9472s, 423,849,888 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 52416/61760 (9483s, 424,368,032 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 52480/61760 (9495s, 424,886,176 positions, 44.7k pos/s)
[german-vpd] rank0 sweep 52544/61760 (9506s, 425,404,320 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 52608/61760 (9518s, 425,922,464 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 52672/61760 (9529s, 426,440,608 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 52736/61760 (9541s, 426,958,752 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 52800/61760 (9552s, 427,476,896 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 52864/61760 (9564s, 427,995,040 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 52928/61760 (9575s, 428,513,184 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 52992/61760 (9587s, 429,031,328 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 53056/61760 (9598s, 429,549,472 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 53120/61760 (9610s, 430,067,616 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 53184/61760 (9621s, 430,585,760 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 53248/61760 (9633s, 431,103,904 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 53312/61760 (9644s, 431,622,048 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 53376/61760 (9656s, 432,140,192 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 53440/61760 (9667s, 432,658,336 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 53504/61760 (9679s, 433,176,480 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 53568/61760 (9690s, 433,694,624 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 53632/61760 (9702s, 434,212,768 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 53696/61760 (9713s, 434,730,912 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 53760/61760 (9725s, 435,249,056 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 53824/61760 (9736s, 435,767,200 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 53888/61760 (9748s, 436,285,344 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 53952/61760 (9759s, 436,803,488 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 54016/61760 (9771s, 437,321,632 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 54080/61760 (9782s, 437,839,776 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 54144/61760 (9794s, 438,357,920 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 54208/61760 (9805s, 438,876,064 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 54272/61760 (9816s, 439,394,208 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 54336/61760 (9828s, 439,912,352 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 54400/61760 (9839s, 440,430,496 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 54464/61760 (9851s, 440,948,640 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 54528/61760 (9862s, 441,466,784 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 54592/61760 (9874s, 441,984,928 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 54656/61760 (9885s, 442,503,072 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 54720/61760 (9897s, 443,021,216 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 54784/61760 (9908s, 443,539,360 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 54848/61760 (9920s, 444,057,504 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 54912/61760 (9931s, 444,575,648 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 54976/61760 (9943s, 445,093,792 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 55040/61760 (9954s, 445,611,936 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 55104/61760 (9966s, 446,130,080 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 55168/61760 (9977s, 446,648,224 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 55232/61760 (9989s, 447,166,368 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 55296/61760 (10000s, 447,684,512 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 55360/61760 (10012s, 448,202,656 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 55424/61760 (10023s, 448,720,800 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 55488/61760 (10035s, 449,238,944 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 55552/61760 (10046s, 449,757,088 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 55616/61760 (10058s, 450,275,232 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 55680/61760 (10069s, 450,793,376 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 55744/61760 (10081s, 451,311,520 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 55808/61760 (10092s, 451,829,664 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 55872/61760 (10104s, 452,347,808 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 55936/61760 (10116s, 452,865,952 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 56000/61760 (10127s, 453,384,096 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 56064/61760 (10139s, 453,902,240 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 56128/61760 (10150s, 454,420,384 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 56192/61760 (10162s, 454,938,528 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 56256/61760 (10173s, 455,456,672 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 56320/61760 (10185s, 455,974,816 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 56384/61760 (10196s, 456,492,960 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 56448/61760 (10208s, 457,011,104 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 56512/61760 (10219s, 457,529,248 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 56576/61760 (10231s, 458,047,392 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 56640/61760 (10242s, 458,565,536 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 56704/61760 (10254s, 459,083,680 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 56768/61760 (10265s, 459,601,824 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 56832/61760 (10277s, 460,119,968 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 56896/61760 (10289s, 460,638,112 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 56960/61760 (10300s, 461,156,256 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 57024/61760 (10312s, 461,674,400 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 57088/61760 (10323s, 462,192,544 positions, 44.8k pos/s)
[german-vpd] rank0 sweep 57152/61760 (10335s, 462,710,688 positions, 44.8k pos/s)
